p_scores,n_scores,n,alpha,mf
"[0.90487857,0.79474571,0.99916417,0.97466094,0.92527355,0.90710282,
 0.96244889,0.95617246,0.89371758,0.96536521,0.9430045 ,0.89194827,
 0.95282173,0.95250228,0.96464153,0.85800684,0.96893542,0.97354025,
 0.79955965,0.79425484,0.84583624,0.90544368,0.97081294,0.99975256,
 0.96645007,0.99359509,0.96625395,0.85428271,0.90145387,0.95205801,
 0.980288  ,0.98494008,0.89681607,0.99670445,0.81299034,0.98208837,
 0.91120908,0.97647016,0.95107759,0.9467385 ,0.93993856,0.91027505,
 0.84426885,0.98567145,0.99646463,0.96476163,0.97693632,0.99886734,
 0.98118294,0.98196709,0.98423795,0.89563895,0.94634637,0.86180441,
 0.77233479,0.90960696,0.96339944,0.87741594,0.82591416,0.9266822 ,
 0.90728065,0.92765715,0.71708868,0.89057381,0.98405004,0.71336676,
 0.7193557 ,0.9869386 ,0.98215029,0.9317352 ,0.72664104,0.90671699,
 0.84918626,0.9904891 ,0.98682304,0.9884845 ,0.93225688,0.91782465,
 0.88878451,0.79856763,0.92758931,0.98116724,0.88595576,0.90178541,
 0.78735828,0.94002722,0.98028587,0.9926826 ,0.92612017,0.98508815,
 0.90059733,0.97465913,0.99155299,0.99146412,0.92376229,0.98531227,
 0.98366621,0.89714124,0.89834907,0.70665352,0.84260423,0.9997295 ,
 0.97298685,0.93317519,0.89941713,0.82488501,0.96669505,0.96466218,
 0.97439651,0.95091011,0.95923668,0.88953812,0.9922874 ,0.93878411,
 0.69101035,0.94888076,0.93531122,0.92888884,0.95187037,0.99570493,
 0.8524907 ,0.93064576,0.90187235,0.87848862,0.82087181,0.93695593,
 0.96708716,0.95232178,0.88802262,0.97821028,0.96570684,0.97960648,
 0.99429446,0.93837171,0.86517787,0.95475503,0.97996259,0.94685858,
 0.96348516,0.78615206,0.98603886,0.95482789,0.98210698,0.99926349,
 0.83011325,0.9759881 ,0.98244321,0.89923032,0.94275323,0.95918625,
 0.94092675,0.86257839,0.93904613,0.96005201,0.88542883,0.99842791,
 0.99822604,0.78726429,0.95476665,0.87326178,0.93421853,0.92100728,
 0.90187058,0.79845632,0.99166701,0.95704486,0.90196814,0.92844624,
 0.97527836,0.90009678,0.97453365,0.8681252 ,0.70821285,0.82792328,
 0.83601873,0.80114959,0.95972312,0.98819983,0.96309146,0.92680077,
 0.99595848,0.95769979,0.94746865,0.92644501,0.87951757,0.97553433,
 0.94911369,0.93665225,0.97963594,0.62118871,0.91967601,0.98695358,
 0.92271185,0.9911036 ,0.92622196,0.80412276,0.97195957,0.92500287,
 0.75665984,0.89540459,0.88493816,0.96986327,0.56970243,0.89903214,
 0.92370431,0.81228609,0.90735057,0.90727035,0.97033571,0.94566172,
 0.69303957,0.9529948 ,0.9640585 ,0.67256163,0.79257773,0.94688637,
 0.98903076,0.97441535,0.83393709,0.81451461,0.8811216 ,0.99356603,
 0.87364344,0.83701309,0.94655382,0.96316803,0.96389363,0.75019719,
 0.97759447,0.77364376,0.95463898,0.98246259,0.99181796,0.92723327,
 0.80709497,0.81110045,0.71791717,0.87331598,0.91935879,0.94728255,
 0.92140619,0.82671104,0.92549219,0.97401173,0.85106525,0.93222204,
 0.86328234,0.9487686 ,0.92389341,0.82324532,0.94827515,0.91048   ,
 0.91472113,0.97010434,0.91761497,0.93253348,0.93758996,0.93791488,
 0.87467278,0.99717039,0.98326205,0.99288886,0.99167057,0.90211011,
 0.77872274,0.94215384,0.80840443,0.9771182 ,0.83084757,0.9673033 ,
 0.95639221,0.89804609,0.82578756,0.82058358,0.80778547,0.96680633,
 0.96019734,0.96977238,0.93566482,0.9542543 ,0.97761906,0.88176075,
 0.86191214,0.99284952,0.97322979,0.90997746,0.77365723,0.91301742,
 0.90958136,0.96806874,0.99369772,0.94223991,0.72314904,0.73087793,
 0.9635566 ,0.99524169,0.98746197,0.82809779,0.81553429,0.97772832,
 0.9988311 ,0.91040232,0.9082488 ,0.64363271,0.98940068,0.91238456,
 0.79339335,0.96013881,0.96119802,0.96575167,0.90418842,0.7620036 ,
 0.97412938,0.905669  ,0.8433719 ,0.9018718 ,0.89150364,0.73700218,
 0.89268243,0.96955517,0.90794052,0.99054047,0.89463717,0.98403767,
 0.98647972,0.89108347,0.94811993,0.81724612,0.91931167,0.93773536,
 0.95995514,0.93106932,0.8581669 ,0.94739688,0.93549512,0.77562318,
 0.99140705,0.93396382,0.90448411,0.91295699,0.96878087,0.87246384,
 0.90764256,0.76001409,0.99311338,0.9482094 ,0.93746198,0.95520391,
 0.96041494,0.86091845,0.78393296,0.77244334,0.99338894,0.86744657,
 0.99223165,0.67324865,0.83666868,0.91153333,0.98310037,0.82904571,
 0.9902052 ,0.96779239,0.62696731,0.96819592,0.96760818,0.83441109,
 0.87626503,0.73402237,0.93120417,0.98198993,0.97516885,0.80163125,
 0.94911417,0.92772851,0.99342408,0.92097221,0.94690357,0.88955428,
 0.96203299,0.91450724,0.93331749,0.90524908,0.99470669,0.80821593,
 0.9847923 ,0.75610303,0.89642207,0.96260257,0.9625329 ,0.96857393,
 0.97126246,0.86256476,0.96713949,0.95051699,0.9314515 ,0.94662511,
 0.92752705,0.97048574,0.95106466,0.94365579,0.92914111,0.91689516,
 0.97295251,0.97327696,0.96877036,0.91301664,0.83593692,0.99231847,
 0.93982494,0.86319715,0.87225647,0.89247768,0.9641553 ,0.91504424,
 0.85717238,0.58057006,0.8982275 ,0.82454439,0.85877637,0.72879383,
 0.77724666,0.91937608,0.93929779,0.95581809,0.90067773,0.74588277,
 0.80198459,0.98328269,0.75058285,0.95381276,0.88308382,0.94514146,
 0.75985388,0.97278179,0.73832128,0.98064956,0.81800548,0.98911081,
 0.93254739,0.84965507,0.98050393,0.99345938,0.99848468,0.86280609,
 0.84988279,0.97549259,0.73155187,0.99654466,0.99458692,0.85647529,
 0.79857177,0.8872127 ,0.88815572,0.88807592,0.86187516,0.98503228,
 0.90064105,0.88902328,0.9209837 ,0.69727216,0.8780244 ,0.80508552,
 0.98861949,0.95344659,0.94320151,0.95618766,0.63788736,0.98533272,
 0.89620771,0.91767179,0.91336352,0.98012956,0.97708939,0.96963518,
 0.95181781,0.99785786,0.93675298,0.87426473,0.85280652,0.6509305 ,
 0.71805789,0.78331779,0.99944522,0.78548408,0.97069157,0.92758635,
 0.84544971,0.99302642,0.91338742,0.92845677,0.71495847,0.88274082,
 0.85092333,0.97956833,0.81058746,0.95620196,0.86267675,0.92271663,
 0.99186652,0.9972486 ]","[1.19346989e-01,8.15594643e-02,6.45862429e-02,9.87633158e-03,
 9.81494816e-02,1.08434011e-01,3.46740068e-01,1.06740512e-01,
 8.61345966e-03,1.98111568e-01,4.42576265e-02,1.51759212e-03,
 1.44550256e-01,1.53905761e-01,5.64049756e-02,2.19615853e-01,
 7.63431873e-02,2.49353432e-01,1.62872366e-01,2.93707023e-02,
 2.45243687e-01,2.82618390e-02,2.00128690e-01,1.21267903e-01,
 2.89966736e-02,2.86719467e-02,2.04480033e-01,3.06733255e-01,
 6.35926379e-02,1.17250621e-01,6.20052761e-02,8.30926249e-03,
 8.31126705e-02,1.44009953e-03,1.21352474e-01,8.22720229e-02,
 2.64687171e-02,2.49188121e-01,3.46175518e-02,2.23160784e-03,
 1.35127174e-01,2.37603722e-01,1.09313166e-02,6.45483755e-04,
 3.55305569e-02,1.68836669e-01,1.91465267e-02,8.80902061e-02,
 2.70789274e-01,7.15909158e-02,1.44908311e-01,9.07951233e-02,
 1.13338311e-01,7.49262833e-02,1.10008527e-01,8.59084662e-02,
 1.16489971e-03,7.50254522e-03,1.20178631e-01,2.89414998e-01,
 4.73979896e-02,3.39391505e-01,5.26907478e-02,2.51888195e-01,
 1.47578900e-02,1.01813607e-01,6.33354173e-02,1.67851497e-01,
 3.99063988e-02,6.58380254e-02,1.38519740e-02,9.05077970e-02,
 2.01027569e-02,1.52451304e-01,3.45833490e-02,1.05085731e-01,
 2.77224730e-01,3.59319170e-02,6.39292355e-02,9.41972458e-02,
 1.54283244e-02,6.89990708e-02,8.20410197e-03,7.01901339e-02,
 1.13589170e-01,2.53344933e-01,5.41262858e-02,6.57351227e-02,
 2.10389916e-01,3.62925389e-02,8.09238873e-02,2.60562093e-03,
 5.68294713e-02,3.11681075e-02,1.19816259e-01,1.42643801e-01,
 1.27227708e-02,1.29895180e-02,5.22957455e-02,1.99036945e-02,
 4.61938405e-02,5.46841009e-02,1.51449968e-01,3.00420569e-02,
 3.69498661e-02,8.38603017e-02,1.60737770e-01,1.73883707e-02,
 8.78705025e-03,2.38486219e-02,3.75876513e-02,1.42550508e-02,
 5.24706400e-02,2.93005171e-02,1.53105086e-01,2.12716280e-02,
 6.14380494e-02,1.70503547e-01,1.73558990e-02,3.36367591e-02,
 1.56563094e-02,1.36830705e-01,8.01840730e-02,4.71519451e-02,
 9.37073129e-03,8.50482558e-02,7.07930189e-02,2.28900117e-02,
 7.24082253e-02,4.30443983e-02,1.08999554e-01,5.28463269e-02,
 9.11063396e-02,3.85666118e-01,1.17038627e-03,4.26243861e-02,
 1.07910167e-01,5.50452356e-02,8.01792485e-02,4.68258546e-02,
 1.75547723e-01,1.32017459e-01,9.79735799e-02,1.00087737e-01,
 6.51220199e-02,4.45520656e-02,1.08727725e-01,9.37000659e-02,
 1.54356906e-01,4.52640330e-02,3.38554603e-01,2.77307370e-02,
 2.16511919e-02,1.67051312e-01,5.35577684e-03,8.09870829e-02,
 1.60597227e-02,5.53003169e-03,6.95981067e-02,1.39695761e-02,
 5.80101755e-03,2.86549279e-01,9.06171236e-03,3.01229162e-01,
 8.37953677e-03,8.90515081e-02,1.21302752e-02,1.97073953e-02,
 2.13551595e-02,2.85162396e-01,2.42247012e-02,1.13189402e-01,
 5.10489203e-02,2.24938284e-01,1.16597856e-02,1.27964622e-02,
 1.44683840e-01,1.36801029e-01,7.60939777e-03,1.91323309e-01,
 2.55264885e-02,2.02988924e-02,7.68862614e-03,1.26226029e-01,
 8.89400363e-02,1.14962946e-01,8.44621737e-02,5.98183081e-03,
 9.08718327e-02,7.45573031e-02,2.34104672e-01,8.58021156e-02,
 7.76455358e-03,8.56682081e-02,6.56405679e-02,6.05479326e-03,
 1.54174189e-01,9.21705403e-02,7.57975958e-02,3.30498740e-01,
 4.14678473e-02,2.78316195e-02,3.16828688e-01,6.27544711e-02,
 3.10588579e-02,1.36280853e-01,1.73753891e-02,7.22797914e-03,
 1.01377536e-01,1.35813955e-05,2.34445338e-02,1.38950421e-02,
 2.29464740e-02,8.98309152e-03,1.09516166e-01,1.99246449e-01,
 2.21807426e-01,1.81215088e-01,5.46903241e-03,8.93848137e-02,
 7.62578157e-02,2.27193462e-02,6.20186238e-02,5.94670865e-02,
 2.98848856e-02,8.19696516e-03,2.82118236e-01,6.39197474e-02,
 3.27715137e-02,4.18971803e-02,1.03016225e-01,2.02620764e-01,
 4.17994368e-03,7.67877911e-02,7.85758630e-02,2.56571745e-02,
 2.05868770e-02,1.11319919e-02,3.61831575e-02,2.09449440e-02,
 7.72470523e-02,2.56263204e-02,3.16553029e-02,4.16027380e-02,
 3.47139146e-02,3.19289619e-03,7.21696417e-02,9.82019240e-02,
 3.63109354e-02,1.65054296e-01,1.38181767e-01,8.21796568e-02,
 3.93048189e-03,6.51063266e-02,1.12322529e-01,4.60190958e-04,
 5.67077939e-02,6.54132214e-02,6.17163038e-02,3.79148003e-01,
 2.92127086e-02,9.84131953e-02,4.00679459e-02,1.87261997e-02,
 1.01350895e-02,5.12705152e-02,2.89782654e-03,2.26063550e-02,
 1.48024620e-01,7.86468330e-02,1.73931627e-01,4.78754756e-02,
 1.20754433e-01,4.07281825e-02,1.76753530e-01,1.80235696e-01,
 4.11226207e-01,5.30791980e-02,1.46201404e-02,2.62302274e-01,
 1.69214842e-02,1.18618598e-01,3.59692345e-02,3.84812327e-01,
 4.18804091e-01,9.85162233e-02,7.00733947e-02,9.83937629e-02,
 1.47791970e-01,1.93488162e-02,1.13222728e-01,1.42953801e-01,
 2.81564412e-01,7.81185803e-02,5.92685850e-02,8.93398783e-02,
 4.09272506e-02,2.18163195e-02,6.58450870e-02,1.09066466e-01,
 7.59568297e-03,7.57128889e-02,5.35288930e-02,1.43534300e-01,
 7.82729481e-04,3.63040526e-02,2.38457691e-01,9.87178136e-02,
 1.31738250e-01,4.56361158e-02,1.18166490e-01,6.75691537e-02,
 3.49730934e-02,4.99709294e-02,1.85607534e-02,1.83725877e-01,
 6.76641664e-02,4.16807751e-02,4.79434225e-02,9.52765481e-04,
 5.73506434e-02,1.24642184e-01,1.38718309e-02,2.28681286e-01,
 8.39994123e-02,1.59397685e-02,1.49818458e-01,1.09181361e-01,
 1.67074409e-02,1.65530348e-01,6.14699916e-02,6.75600258e-03,
 3.24987623e-01,1.60430101e-01,9.22469007e-02,1.84676358e-01,
 5.40134337e-02,1.71464305e-02,4.89924282e-02,1.25720599e-01,
 1.00231533e-01,8.59601940e-02,1.34260093e-01,7.56647937e-02,
 1.72258485e-01,3.70568930e-03,3.38638698e-02,1.25949684e-01,
 1.46629474e-02,1.42395782e-02,3.45379307e-01,9.63697826e-03,
 8.70101799e-02,2.71398602e-01,1.71172391e-01,1.01942914e-01,
 1.71632068e-01,2.38291754e-02,3.30599546e-01,7.52036230e-03,
 1.42754056e-01,3.76167653e-03,7.11287639e-02,1.38777368e-01,
 9.58633295e-02,3.18041565e-02,3.16453599e-02,6.72885718e-02,
 1.02781294e-01,5.13927383e-02,1.65511739e-02,8.55479632e-02,
 3.95191109e-02,6.24853232e-04,1.41819943e-03,4.01044856e-03,
 7.65243554e-03,1.67524555e-02,2.14488410e-02,1.37349846e-01,
 1.27603853e-01,4.85370869e-02,1.11407563e-01,4.11429411e-01,
 1.16630147e-01,1.57576529e-01,2.97915691e-01,2.80415305e-02,
 3.23336273e-01,3.42040325e-02,1.69647618e-02,4.17815990e-02,
 1.97620849e-03,9.87670463e-02,3.02805660e-02,1.64643344e-01,
 8.16698454e-02,2.07412010e-02,3.96507941e-03,2.03698272e-01,
 1.38843790e-01,1.65816544e-02,5.35462776e-02,2.92039486e-02,
 1.12880944e-01,4.38849828e-02,7.83189126e-03,2.26870851e-01,
 1.54933592e-01,1.23791914e-01,3.82879656e-02,1.46664296e-01,
 7.15243445e-02,2.00538384e-02,1.13192139e-01,3.58004752e-03,
 2.07085595e-02,3.37899827e-03,1.53422381e-02,2.51197616e-01,
 1.03841714e-01,1.11216527e-01,1.03934664e-01,1.10001389e-02,
 8.98087473e-02,3.88907373e-02,2.86382945e-02,7.74067462e-02,
 6.28746833e-03,4.14521870e-02,7.92651602e-02,7.98091281e-02,
 3.15061749e-02,2.73214002e-01,2.21720951e-02,7.49112699e-02,
 3.49170275e-02,6.16988868e-02,2.53238296e-03,1.44819257e-01,
 6.50259303e-02,7.64974998e-02,2.64757602e-03,2.56490990e-02,
 6.38489835e-02,8.07646815e-02,1.06939028e-01,2.74476744e-02,
 6.05736690e-03,3.32139367e-02,5.44978173e-02,1.26102337e-01,
 4.77598179e-02,2.53014225e-02,3.10064015e-02,3.44017202e-02,
 2.40618601e-01,8.62940662e-02,9.68034369e-02,1.38288732e-02,
 2.90788333e-01,7.65520153e-03,2.88492839e-02,8.19947790e-02,
 5.33962092e-02,2.12269322e-01,7.75222918e-02,7.82149464e-02,
 1.44988568e-01,5.79674313e-03,4.46644024e-02,1.46776663e-02,
 6.38053760e-03,1.55604870e-01,4.13017168e-01,2.29890057e-01,
 6.71604649e-02,2.97493052e-01,8.26298365e-02,2.08073727e-03,
 1.28759959e-01,4.30572724e-02,2.07470811e-01,5.04981872e-02,
 3.77789116e-02,2.60961796e-02,4.29734319e-02,3.09353308e-01,
 6.04154373e-02,2.06928493e-01,2.57351798e-01,3.85053495e-02,
 1.33076434e-02,1.07095033e-01,9.55701726e-02,6.75779769e-02,
 2.12218878e-03,3.07235531e-02,3.79110400e-02,3.53676338e-01]",1000,0.5,0.1
