qnt,batch_index,t,c0_p,c1_p,c0_p_normalized,c1_p_normalized,c0_real,c1_real
KDEyHD,9,0.4081632653061224,0.56,0.44,0.56,0.44,0.56,0.44
KDEyCS,9,0.4081632653061224,0.56,0.44,0.56,0.44,0.56,0.44
KDEyML,9,0.4081632653061224,0.56,0.44,0.56,0.44,0.56,0.44
CC,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
PCC,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
ACC,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
PACC,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
T50,10,0.4285714285714285,0.5,0.5,0.5,0.5,0.43,0.57
MAX,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
MS,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
MS2,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
X,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
SMM,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
DyS,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
DySyn,10,0.4285714285714285,0.45,0.55,0.45,0.55,0.43,0.57
HDy,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
ACC_syn,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
PACC_syn,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
X_syn,10,0.4285714285714285,0.29,0.71,0.29,0.71,0.43,0.57
MAX_syn,10,0.4285714285714285,0.29,0.71,0.29,0.71,0.43,0.57
T50_syn,10,0.4285714285714285,0.04,0.96,0.04,0.96,0.43,0.57
MS_syn,10,0.4285714285714285,0.42,0.58,0.42,0.58,0.43,0.57
MS2_syn,10,0.4285714285714285,0.42,0.58,0.42,0.58,0.43,0.57
SMM_syn,10,0.4285714285714285,0.42,0.58,0.42,0.58,0.43,0.57
HDy_syn,10,0.4285714285714285,0.45,0.55,0.45,0.55,0.43,0.57
DyS_cdt,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
ACC_cdt,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
PACC_cdt,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
X_cdt,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
MAX_cdt,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
T50_cdt,10,0.4285714285714285,0.5,0.5,0.5,0.5,0.43,0.57
MS_cdt,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
MS2_cdt,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
SMM_cdt,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
HDy_cdt,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
CC2,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
PWK,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
HDx,10,0.4285714285714285,0.36,0.64,0.36,0.64,0.43,0.57
GAC,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
GPAC,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
FM,10,0.4285714285714285,0.44,0.56,0.44,0.56,0.43,0.57
EMQ,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
KDEyHD,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
KDEyCS,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
KDEyML,10,0.4285714285714285,0.43,0.57,0.43,0.57,0.43,0.57
CC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
PCC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
ACC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
PACC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
T50,11,0.4489795918367346,0.58,0.42,0.58,0.42,0.51,0.49
MAX,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
MS,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
MS2,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
X,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
SMM,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
DyS,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
DySyn,11,0.4489795918367346,0.53,0.47,0.53,0.47,0.51,0.49
HDy,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
ACC_syn,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
PACC_syn,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
X_syn,11,0.4489795918367346,0.37,0.63,0.37,0.63,0.51,0.49
MAX_syn,11,0.4489795918367346,0.37,0.63,0.37,0.63,0.51,0.49
T50_syn,11,0.4489795918367346,0.18,0.82,0.18,0.82,0.51,0.49
MS_syn,11,0.4489795918367346,0.49,0.51,0.49,0.51,0.51,0.49
MS2_syn,11,0.4489795918367346,0.49,0.51,0.49,0.51,0.51,0.49
SMM_syn,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
HDy_syn,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
DyS_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
ACC_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
PACC_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
X_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
MAX_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
T50_cdt,11,0.4489795918367346,0.58,0.42,0.58,0.42,0.51,0.49
MS_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
MS2_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
SMM_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
HDy_cdt,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
CC2,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
PWK,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
HDx,11,0.4489795918367346,0.45,0.55,0.45,0.55,0.51,0.49
GAC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
GPAC,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
FM,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
EMQ,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
KDEyHD,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
KDEyCS,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
KDEyML,11,0.4489795918367346,0.51,0.49,0.51,0.49,0.51,0.49
CC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
PCC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
ACC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
PACC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
T50,12,0.4693877551020408,0.57,0.43,0.57,0.43,0.51,0.49
MAX,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
MS,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
MS2,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
X,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
SMM,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
DyS,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
DySyn,12,0.4693877551020408,0.49,0.51,0.49,0.51,0.51,0.49
HDy,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
ACC_syn,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
PACC_syn,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
X_syn,12,0.4693877551020408,0.35,0.65,0.35,0.65,0.51,0.49
MAX_syn,12,0.4693877551020408,0.35,0.65,0.35,0.65,0.51,0.49
T50_syn,12,0.4693877551020408,0.15,0.85,0.15,0.85,0.51,0.49
MS_syn,12,0.4693877551020408,0.49,0.51,0.49,0.51,0.51,0.49
MS2_syn,12,0.4693877551020408,0.49,0.51,0.49,0.51,0.51,0.49
SMM_syn,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
HDy_syn,12,0.4693877551020408,0.5,0.5,0.5,0.5,0.51,0.49
DyS_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
ACC_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
PACC_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
X_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
MAX_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
T50_cdt,12,0.4693877551020408,0.57,0.43,0.57,0.43,0.51,0.49
MS_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
MS2_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
SMM_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
HDy_cdt,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
CC2,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
PWK,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
HDx,12,0.4693877551020408,0.45,0.55,0.45,0.55,0.51,0.49
GAC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
GPAC,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
FM,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
EMQ,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
KDEyHD,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
KDEyCS,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
KDEyML,12,0.4693877551020408,0.51,0.49,0.51,0.49,0.51,0.49
CC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
PCC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
ACC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
PACC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
T50,13,0.4897959183673469,0.54,0.46,0.54,0.46,0.46,0.54
MAX,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
MS,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
MS2,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
X,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
SMM,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
DyS,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
DySyn,13,0.4897959183673469,0.47,0.53,0.47,0.53,0.46,0.54
HDy,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
ACC_syn,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
PACC_syn,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
X_syn,13,0.4897959183673469,0.29,0.71,0.29,0.71,0.46,0.54
MAX_syn,13,0.4897959183673469,0.29,0.71,0.29,0.71,0.46,0.54
T50_syn,13,0.4897959183673469,0.09,0.91,0.09,0.91,0.46,0.54
MS_syn,13,0.4897959183673469,0.44,0.56,0.44,0.56,0.46,0.54
MS2_syn,13,0.4897959183673469,0.44,0.56,0.44,0.56,0.46,0.54
SMM_syn,13,0.4897959183673469,0.45,0.55,0.45,0.55,0.46,0.54
HDy_syn,13,0.4897959183673469,0.49,0.51,0.49,0.51,0.46,0.54
DyS_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
ACC_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
PACC_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
X_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
MAX_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
T50_cdt,13,0.4897959183673469,0.54,0.46,0.54,0.46,0.46,0.54
MS_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
MS2_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
SMM_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
HDy_cdt,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
CC2,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
PWK,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
HDx,13,0.4897959183673469,0.41,0.59,0.41,0.59,0.46,0.54
GAC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
GPAC,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
FM,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
EMQ,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
KDEyHD,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
KDEyCS,13,0.4897959183673469,0.45,0.55,0.45,0.55,0.46,0.54
KDEyML,13,0.4897959183673469,0.46,0.54,0.46,0.54,0.46,0.54
CC,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
PCC,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
ACC,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
PACC,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
T50,14,0.5102040816326531,0.53,0.47,0.53,0.47,0.42,0.58
MAX,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
MS,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
MS2,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
X,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
SMM,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
DyS,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
DySyn,14,0.5102040816326531,0.44,0.56,0.44,0.56,0.42,0.58
HDy,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
ACC_syn,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
PACC_syn,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
X_syn,14,0.5102040816326531,0.28,0.72,0.28,0.72,0.42,0.58
MAX_syn,14,0.5102040816326531,0.28,0.72,0.28,0.72,0.42,0.58
T50_syn,14,0.5102040816326531,0.03,0.97,0.03,0.97,0.42,0.58
MS_syn,14,0.5102040816326531,0.4,0.6,0.4,0.6,0.42,0.58
MS2_syn,14,0.5102040816326531,0.4,0.6,0.4,0.6,0.42,0.58
SMM_syn,14,0.5102040816326531,0.41,0.59,0.41,0.59,0.42,0.58
HDy_syn,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
DyS_cdt,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
ACC_cdt,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
PACC_cdt,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
X_cdt,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
MAX_cdt,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
T50_cdt,14,0.5102040816326531,0.53,0.47,0.53,0.47,0.42,0.58
MS_cdt,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
MS2_cdt,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
SMM_cdt,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
HDy_cdt,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
CC2,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
PWK,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
HDx,14,0.5102040816326531,0.37,0.63,0.37,0.63,0.42,0.58
GAC,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
GPAC,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
FM,14,0.5102040816326531,0.43,0.57,0.43,0.57,0.42,0.58
EMQ,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
KDEyHD,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
KDEyCS,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
KDEyML,14,0.5102040816326531,0.42,0.58,0.42,0.58,0.42,0.58
CC,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
PCC,15,0.5306122448979591,0.56,0.44,0.56,0.44,0.58,0.42
ACC,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
PACC,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
T50,15,0.5306122448979591,0.67,0.33,0.67,0.33,0.58,0.42
MAX,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
MS,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
MS2,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
X,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
SMM,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
DyS,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
DySyn,15,0.5306122448979591,0.56,0.44,0.56,0.44,0.58,0.42
HDy,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
ACC_syn,15,0.5306122448979591,0.56,0.44,0.56,0.44,0.58,0.42
PACC_syn,15,0.5306122448979591,0.56,0.44,0.56,0.44,0.58,0.42
X_syn,15,0.5306122448979591,0.38,0.62,0.38,0.62,0.58,0.42
MAX_syn,15,0.5306122448979591,0.38,0.62,0.38,0.62,0.58,0.42
T50_syn,15,0.5306122448979591,0.29,0.71,0.29,0.71,0.58,0.42
MS_syn,15,0.5306122448979591,0.54,0.46,0.54,0.46,0.58,0.42
MS2_syn,15,0.5306122448979591,0.54,0.46,0.54,0.46,0.58,0.42
SMM_syn,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
HDy_syn,15,0.5306122448979591,0.54,0.46,0.54,0.46,0.58,0.42
DyS_cdt,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
ACC_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
PACC_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
X_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
MAX_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
T50_cdt,15,0.5306122448979591,0.67,0.33,0.67,0.33,0.58,0.42
MS_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
MS2_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
SMM_cdt,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
HDy_cdt,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
CC2,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
PWK,15,0.5306122448979591,0.56,0.44,0.56,0.44,0.58,0.42
HDx,15,0.5306122448979591,0.55,0.45,0.55,0.45,0.58,0.42
GAC,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
GPAC,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
FM,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
EMQ,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
KDEyHD,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
KDEyCS,15,0.5306122448979591,0.58,0.42,0.58,0.42,0.58,0.42
KDEyML,15,0.5306122448979591,0.57,0.43,0.57,0.43,0.58,0.42
CC,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
PCC,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
ACC,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
PACC,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
T50,16,0.5510204081632653,0.67,0.33,0.67,0.33,0.57,0.43
MAX,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
MS,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
MS2,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
X,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
SMM,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
DyS,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
DySyn,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
HDy,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
ACC_syn,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
PACC_syn,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
X_syn,16,0.5510204081632653,0.37,0.63,0.37,0.63,0.57,0.43
MAX_syn,16,0.5510204081632653,0.37,0.63,0.37,0.63,0.57,0.43
T50_syn,16,0.5510204081632653,0.33,0.67,0.33,0.67,0.57,0.43
MS_syn,16,0.5510204081632653,0.54,0.46,0.54,0.46,0.57,0.43
MS2_syn,16,0.5510204081632653,0.54,0.46,0.54,0.46,0.57,0.43
SMM_syn,16,0.5510204081632653,0.58,0.42,0.58,0.42,0.57,0.43
HDy_syn,16,0.5510204081632653,0.58,0.42,0.58,0.42,0.57,0.43
DyS_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
ACC_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
PACC_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
X_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
MAX_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
T50_cdt,16,0.5510204081632653,0.67,0.33,0.67,0.33,0.57,0.43
MS_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
MS2_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
SMM_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
HDy_cdt,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
CC2,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
PWK,16,0.5510204081632653,0.56,0.44,0.56,0.44,0.57,0.43
HDx,16,0.5510204081632653,0.53,0.47,0.53,0.47,0.57,0.43
GAC,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
GPAC,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
FM,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
EMQ,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
KDEyHD,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
KDEyCS,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
KDEyML,16,0.5510204081632653,0.57,0.43,0.57,0.43,0.57,0.43
CC,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
PCC,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
ACC,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
PACC,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
T50,17,0.5714285714285714,0.58,0.42,0.58,0.42,0.49,0.51
MAX,17,0.5714285714285714,0.5,0.5,0.5,0.5,0.49,0.51
MS,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
MS2,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
X,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
SMM,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
DyS,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
DySyn,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
HDy,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
ACC_syn,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
PACC_syn,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
X_syn,17,0.5714285714285714,0.31,0.69,0.31,0.69,0.49,0.51
MAX_syn,17,0.5714285714285714,0.31,0.69,0.31,0.69,0.49,0.51
T50_syn,17,0.5714285714285714,0.17,0.83,0.17,0.83,0.49,0.51
MS_syn,17,0.5714285714285714,0.46,0.54,0.46,0.54,0.49,0.51
MS2_syn,17,0.5714285714285714,0.46,0.54,0.46,0.54,0.49,0.51
SMM_syn,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
HDy_syn,17,0.5714285714285714,0.51,0.49,0.51,0.49,0.49,0.51
DyS_cdt,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
ACC_cdt,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
PACC_cdt,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
X_cdt,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
MAX_cdt,17,0.5714285714285714,0.5,0.5,0.5,0.5,0.49,0.51
T50_cdt,17,0.5714285714285714,0.58,0.42,0.58,0.42,0.49,0.51
MS_cdt,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
MS2_cdt,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
SMM_cdt,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
HDy_cdt,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
CC2,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
PWK,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
HDx,17,0.5714285714285714,0.44,0.56,0.44,0.56,0.49,0.51
GAC,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
GPAC,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
FM,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
EMQ,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
KDEyHD,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
KDEyCS,17,0.5714285714285714,0.48,0.52,0.48,0.52,0.49,0.51
KDEyML,17,0.5714285714285714,0.49,0.51,0.49,0.51,0.49,0.51
CC,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
PCC,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
ACC,18,0.5918367346938775,0.54,0.46,0.54,0.46,0.53,0.47
PACC,18,0.5918367346938775,0.53,0.47,0.53,0.47,0.53,0.47
T50,18,0.5918367346938775,0.63,0.37,0.63,0.37,0.53,0.47
