MFtr,MFte,R_1,P_1,MAE,Distance,Value.dist,Qnt
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,T50Syn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,SMMSyn-TS
0.05,0.05,0.0,[0. 1.],[0. 1.],topsoe,0.020373964041354702,DySyn-TS
0.05,0.15000000000000002,0.0,0.0,0.0,topsoe,1.0,ACCSyn-TS
0.05,0.15000000000000002,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.15000000000000002,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.15000000000000002,0.0,0.029,0.03,topsoe,0.9714285714285714,T50Syn-TS
0.05,0.15000000000000002,0.0,0.01,0.01,topsoe,0.9899598393574297,MS2Syn-TS
0.05,0.15000000000000002,0.0,0,0.0,topsoe,1.0,SMMSyn-TS
0.05,0.15000000000000002,0.0,[0. 1.],[0. 1.],topsoe,0.013353294801647438,DySyn-TS
0.05,0.25000000000000006,0.0,0.0,0.0,topsoe,1.0,ACCSyn-TS
0.05,0.25000000000000006,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.25000000000000006,0.0,0.007,0.01,topsoe,0.992822966507177,MAXSyn-TS
0.05,0.25000000000000006,0.0,0.126,0.13,topsoe,0.8735177865612649,T50Syn-TS
0.05,0.25000000000000006,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.25000000000000006,0.0,0.03,0.03,topsoe,0.97,SMMSyn-TS
0.05,0.25000000000000006,0.0,[0.01 0.99],[0.01 0.99],topsoe,8.736153947431265e-06,DySyn-TS
0.05,0.35000000000000003,0.0,0.044,0.04,topsoe,0.9556650246305418,ACCSyn-TS
0.05,0.35000000000000003,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.35000000000000003,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.35000000000000003,0.0,0.244,0.24,topsoe,0.7560975609756098,T50Syn-TS
0.05,0.35000000000000003,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.35000000000000003,0.0,0,0.0,topsoe,1.0,SMMSyn-TS
0.05,0.35000000000000003,0.0,[0.02 0.98],[0.02 0.98],topsoe,6.885718850667454e-07,DySyn-TS
0.05,0.45000000000000007,0.0,0.01,0.01,topsoe,0.9896193771626297,ACCSyn-TS
0.05,0.45000000000000007,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.45000000000000007,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.45000000000000007,0.0,0.313,0.31,topsoe,0.6866952789699571,T50Syn-TS
0.05,0.45000000000000007,0.0,0.088,0.09,topsoe,0.9123112249403869,MS2Syn-TS
0.05,0.45000000000000007,0.0,0.1,0.1,topsoe,0.9,SMMSyn-TS
0.05,0.45000000000000007,0.0,[0.02 0.98],[0.02 0.98],topsoe,4.6286862356501295e-07,DySyn-TS
0.05,0.5500000000000002,0.0,0.139,0.14,topsoe,0.8608058608058609,ACCSyn-TS
0.05,0.5500000000000002,0.0,0.149,0.15,topsoe,0.8511450381679388,XSyn-TS
0.05,0.5500000000000002,0.0,0.101,0.1,topsoe,0.8992248062015503,MAXSyn-TS
0.05,0.5500000000000002,0.0,0.521,0.52,topsoe,0.47887323943661975,T50Syn-TS
0.05,0.5500000000000002,0.0,0.127,0.13,topsoe,0.8732394366197184,MS2Syn-TS
0.05,0.5500000000000002,0.0,0,0.0,topsoe,1.0,SMMSyn-TS
0.05,0.5500000000000002,0.0,[0.11 0.89],[0.11 0.89],topsoe,7.231241359009668e-09,DySyn-TS
0.05,0.6500000000000001,0.0,0.0,0.0,topsoe,1.0,ACCSyn-TS
0.05,0.6500000000000001,0.0,0.258,0.26,topsoe,0.7421383647798743,XSyn-TS
0.05,0.6500000000000001,0.0,0.264,0.26,topsoe,0.7360594795539034,MAXSyn-TS
0.05,0.6500000000000001,0.0,0.413,0.41,topsoe,0.5866666666666667,T50Syn-TS
0.05,0.6500000000000001,0.0,0.266,0.27,topsoe,0.7344827586206897,MS2Syn-TS
0.05,0.6500000000000001,0.0,0.07,0.07,topsoe,0.93,SMMSyn-TS
0.05,0.6500000000000001,0.0,[0.28 0.72],[0.28 0.72],topsoe,5.8678197532860345e-08,DySyn-TS
0.05,0.7500000000000002,0.0,0.259,0.26,topsoe,0.7410071942446044,ACCSyn-TS
0.05,0.7500000000000002,0.0,0.065,0.06,topsoe,0.9354838709677419,XSyn-TS
0.05,0.7500000000000002,0.0,0.167,0.17,topsoe,0.8333333333333334,MAXSyn-TS
0.05,0.7500000000000002,0.0,0.458,0.46,topsoe,0.5416666666666665,T50Syn-TS
0.05,0.7500000000000002,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.7500000000000002,0.0,0.27,0.27,topsoe,0.73,SMMSyn-TS
0.05,0.7500000000000002,0.0,[0.12 0.88],[0.12 0.88],topsoe,1.1589417011809741e-07,DySyn-TS
0.05,0.8500000000000002,0.0,0.411,0.41,topsoe,0.5892857142857142,ACCSyn-TS
0.05,0.8500000000000002,0.0,0.33,0.33,topsoe,0.6702127659574468,XSyn-TS
0.05,0.8500000000000002,0.0,0.391,0.39,topsoe,0.609375,MAXSyn-TS
0.05,0.8500000000000002,0.0,0.866,0.87,topsoe,0.13440860215053763,T50Syn-TS
0.05,0.8500000000000002,0.0,0.113,0.11,topsoe,0.8870967741935483,MS2Syn-TS
0.05,0.8500000000000002,0.0,0.32,0.32,topsoe,0.68,SMMSyn-TS
0.05,0.8500000000000002,0.0,[0.35 0.65],[0.35 0.65],topsoe,4.548390274447089e-08,DySyn-TS
0.05,0.9500000000000002,0.0,0.52,0.52,topsoe,0.4795081967213115,ACCSyn-TS
0.05,0.9500000000000002,0.0,0.295,0.3,topsoe,0.7049180327868856,XSyn-TS
0.05,0.9500000000000002,0.0,0.102,0.1,topsoe,0.8977272727272727,MAXSyn-TS
0.05,0.9500000000000002,0.0,0.982,0.98,topsoe,0.0182648401826484,T50Syn-TS
0.05,0.9500000000000002,0.0,0.479,0.48,topsoe,0.5206122883288238,MS2Syn-TS
0.05,0.9500000000000002,0.0,0.6,0.6,topsoe,0.4,SMMSyn-TS
0.05,0.9500000000000002,0.0,[0.41 0.59],[0.41 0.59],topsoe,1.133198127554921e-09,DySyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,ACCSyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,XSyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,T50Syn-TS
0.05,0.05,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.05,0.0,0,0.0,topsoe,1.0,SMMSyn-TS
0.05,0.05,0.0,[0. 1.],[0. 1.],topsoe,0.020363474024068358,DySyn-TS
0.05,0.15000000000000002,0.0,0.006,0.01,topsoe,0.9939148073022313,ACCSyn-TS
0.05,0.15000000000000002,0.0,0.004,0.0,topsoe,0.9959677419354839,XSyn-TS
0.05,0.15000000000000002,0.0,0.0,0.0,topsoe,1.0,MAXSyn-TS
0.05,0.15000000000000002,0.0,0.008,0.01,topsoe,0.9919028340080972,T50Syn-TS
0.05,0.15000000000000002,0.0,0.0,0.0,topsoe,1.0,MS2Syn-TS
0.05,0.15000000000000002,0.0,0,0.0,topsoe,1.0,SMMSyn-TS
